iw_n,G_iw_n
1013.9490289461057j,[[3.32188348e-12-0.00098621j]]
1015.5198252729007j,[[2.13492412e-13-0.00098468j]]
1017.0906215996955j,[[-2.51281785e-12-0.00098316j]]
1018.6614179264905j,[[-4.63881767e-12-0.00098165j]]
1020.2322142532853j,[[-6.10481088e-12-0.00098014j]]
1021.8030105800802j,[[-6.66065359e-12-0.00097863j]]
1023.3738069068751j,[[-6.66445535e-12-0.00097713j]]
1024.94460323367j,[[-6.51859782e-12-0.00097563j]]
1026.5153995604649j,[[-5.73446824e-12-0.00097414j]]
1028.0861958872597j,[[-4.22120436e-12-0.00097266j]]
1029.6569922140548j,[[-2.32255673e-12-0.00097116j]]
1031.2277885408496j,[[4.08004182e-14-0.00096969j]]
1032.7985848676444j,[[2.40567969e-12-0.00096821j]]
1034.3693811944395j,[[4.43274656e-12-0.00096674j]]
1035.9401775212343j,[[5.88308351e-12-0.00096528j]]
1037.5109738480292j,[[6.35629095e-12-0.00096381j]]
1039.081770174824j,[[5.85858635e-12-0.00096235j]]
1040.652566501619j,[[5.18321283e-12-0.00096091j]]
1042.2233628284139j,[[4.22088433e-12-0.00095946j]]
1043.7941591552087j,[[2.78125114e-12-0.00095801j]]
1045.3649554820036j,[[1.0976602e-12-0.00095658j]]
1046.9357518087986j,[[-1.14763393e-12-0.00095514j]]
1048.5065481355934j,[[-3.63135751e-12-0.00095371j]]
1050.0773444623883j,[[-5.66556364e-12-0.00095228j]]
1051.6481407891833j,[[-7.08964791e-12-0.00095086j]]
1053.2189371159782j,[[-7.7069815e-12-0.00094944j]]
1054.789733442773j,[[-7.19019263e-12-0.00094803j]]
1056.3605297695678j,[[-5.44338384e-12-0.00094662j]]
1057.931326096363j,[[-3.31354797e-12-0.00094521j]]
1059.5021224231577j,[[-1.26215705e-12-0.00094382j]]
1061.0729187499526j,[[6.14430058e-13-0.00094242j]]
1062.6437150767474j,[[2.14637781e-12-0.00094103j]]
1064.2145114035425j,[[3.71406139e-12-0.00093964j]]
1065.7853077303373j,[[5.01290143e-12-0.00093825j]]
1067.3561040571321j,[[5.78941149e-12-0.00093687j]]
1068.9269003839272j,[[5.98685068e-12-0.0009355j]]
1070.497696710722j,[[5.40132138e-12-0.00093412j]]
1072.0684930375169j,[[3.72657733e-12-0.00093275j]]
1073.6392893643117j,[[1.31457392e-12-0.00093138j]]
1075.2100856911068j,[[-1.13251361e-12-0.00093003j]]
1076.7808820179016j,[[-3.39260448e-12-0.00092867j]]
1078.3516783446964j,[[-4.76225824e-12-0.00092731j]]
1079.9224746714913j,[[-5.52863049e-12-0.00092597j]]
1081.4932709982863j,[[-6.00213205e-12-0.00092462j]]
1083.0640673250812j,[[-6.17144228e-12-0.00092329j]]
1084.634863651876j,[[-5.83570436e-12-0.00092194j]]
1086.205659978671j,[[-4.90798415e-12-0.00092062j]]
1087.776456305466j,[[-3.42820605e-12-0.00091929j]]
1089.3472526322607j,[[-1.14886054e-12-0.00091796j]]
1090.9180489590556j,[[1.32929904e-12-0.00091663j]]
1092.4888452858506j,[[3.69534631e-12-0.00091531j]]
1094.0596416126455j,[[5.54425262e-12-0.000914j]]
1095.6304379394403j,[[6.09163521e-12-0.00091269j]]
1097.2012342662351j,[[5.87392451e-12-0.00091138j]]
1098.7720305930302j,[[5.17252181e-12-0.00091008j]]
1100.342826919825j,[[4.21071703e-12-0.00090878j]]
1101.9136232466199j,[[2.95669293e-12-0.00090749j]]
1103.484419573415j,[[1.45836017e-12-0.0009062j]]
1105.0552159002098j,[[-2.97972e-13-0.00090491j]]
1106.6260122270046j,[[-2.49507681e-12-0.00090363j]]
1108.1968085537994j,[[-4.34663632e-12-0.00090234j]]
1109.7676048805945j,[[-6.01731091e-12-0.00090106j]]
1111.3384012073893j,[[-6.92998706e-12-0.00089979j]]
1112.9091975341842j,[[-6.60251804e-12-0.00089852j]]
1114.4799938609792j,[[-5.56323395e-12-0.00089725j]]
1116.050790187774j,[[-3.79463613e-12-0.000896j]]
1117.621586514569j,[[-1.74912842e-12-0.00089474j]]
1119.1923828413637j,[[3.50355229e-13-0.00089348j]]
1120.7631791681588j,[[2.14005691e-12-0.00089223j]]
1122.3339754949536j,[[3.93616263e-12-0.00089098j]]
1123.9047718217485j,[[5.44347205e-12-0.00088973j]]
1125.4755681485433j,[[6.35034238e-12-0.00088849j]]
1127.0463644753384j,[[6.9355223e-12-0.00088725j]]
1128.6171608021332j,[[6.51346489e-12-0.00088602j]]
1130.187957128928j,[[5.10359035e-12-0.00088478j]]
1131.758753455723j,[[2.9903722e-12-0.00088356j]]
1133.329549782518j,[[5.76300119e-13-0.00088234j]]
1134.9003461093127j,[[-1.78914978e-12-0.00088112j]]
1136.4711424361076j,[[-3.51555918e-12-0.0008799j]]
1138.0419387629026j,[[-4.39547411e-12-0.00087868j]]
1139.6127350896975j,[[-5.06557424e-12-0.00087747j]]
1141.1835314164923j,[[-5.20913693e-12-0.00087627j]]
1142.7543277432871j,[[-5.24155034e-12-0.00087506j]]
1144.3251240700822j,[[-5.08833608e-12-0.00087386j]]
1145.895920396877j,[[-3.96646703e-12-0.00087266j]]
1147.4667167236719j,[[-2.47120041e-12-0.00087146j]]
1149.037513050467j,[[-3.64629049e-13-0.00087027j]]
1150.6083093772618j,[[2.09743783e-12-0.00086909j]]
1152.1791057040566j,[[4.43880658e-12-0.0008679j]]
1153.7499020308514j,[[5.91618534e-12-0.00086672j]]
1155.3206983576465j,[[6.54485111e-12-0.00086554j]]
1156.8914946844413j,[[6.40848446e-12-0.00086437j]]
1158.4622910112362j,[[5.32741594e-12-0.00086319j]]
1160.033087338031j,[[4.1740691e-12-0.00086202j]]
1161.603883664826j,[[2.71112982e-12-0.00086086j]]
1163.174679991621j,[[7.54402117e-13-0.00085969j]]
1164.7454763184157j,[[-1.42886426e-12-0.00085854j]]
1166.3162726452108j,[[-3.72107289e-12-0.00085738j]]
1167.8870689720056j,[[-5.64888677e-12-0.00085623j]]
1169.4578652988005j,[[-6.73322797e-12-0.00085508j]]
1171.0286616255953j,[[-6.74621575e-12-0.00085393j]]
1172.5994579523904j,[[-5.94642854e-12-0.00085279j]]
1174.1702542791852j,[[-4.22998581e-12-0.00085165j]]
1175.74105060598j,[[-2.22865786e-12-0.00085051j]]
1177.3118469327749j,[[-5.77139555e-13-0.00084937j]]
