iw_n,G_iw_n
1015.5198252729007j,[[-1.12165719e-12-0.0009847j]]
1017.0906215996955j,[[-2.00965137e-13-0.00098317j]]
1018.6614179264905j,[[1.03888331e-12-0.00098166j]]
1020.2322142532853j,[[3.08539748e-13-0.00098014j]]
1021.8030105800802j,[[1.43761327e-12-0.00097864j]]
1023.3738069068751j,[[1.57738421e-12-0.00097715j]]
1024.94460323367j,[[5.05183753e-13-0.00097564j]]
1026.5153995604649j,[[1.92345349e-12-0.00097414j]]
1028.0861958872597j,[[9.84838499e-13-0.00097266j]]
1029.6569922140548j,[[5.09625667e-13-0.00097118j]]
1031.2277885408496j,[[1.6288421e-12-0.00096969j]]
1032.7985848676444j,[[4.15922699e-13-0.00096822j]]
1034.3693811944395j,[[1.25340155e-12-0.00096675j]]
1035.9401775212343j,[[2.00603675e-12-0.00096528j]]
1037.5109738480292j,[[1.46630556e-12-0.00096382j]]
1039.081770174824j,[[1.27273158e-12-0.00096236j]]
1040.652566501619j,[[1.0345012e-12-0.00096091j]]
1042.2233628284139j,[[2.73699277e-13-0.00095946j]]
1043.7941591552087j,[[6.1399873e-13-0.00095802j]]
1045.3649554820036j,[[-7.57512412e-13-0.00095658j]]
1046.9357518087986j,[[-9.64509287e-13-0.00095514j]]
1048.5065481355934j,[[-4.34033428e-13-0.00095372j]]
1050.0773444623883j,[[-9.75112126e-13-0.00095228j]]
1051.6481407891833j,[[-1.32590635e-12-0.00095087j]]
1053.2189371159782j,[[-1.0570773e-13-0.00094945j]]
1054.789733442773j,[[-1.06506521e-12-0.00094803j]]
1056.3605297695678j,[[-5.99430772e-13-0.00094663j]]
1057.931326096363j,[[-1.10001967e-13-0.00094522j]]
1059.5021224231577j,[[-3.53695985e-13-0.00094382j]]
1061.0729187499526j,[[-3.90107462e-13-0.00094242j]]
1062.6437150767474j,[[-4.67054775e-13-0.00094103j]]
1064.2145114035425j,[[-1.17005409e-12-0.00093964j]]
1065.7853077303373j,[[-9.3393803e-13-0.00093825j]]
1067.3561040571321j,[[-1.03136649e-12-0.00093687j]]
1068.9269003839272j,[[-1.47992566e-12-0.0009355j]]
1070.497696710722j,[[-3.81018522e-13-0.00093412j]]
1072.0684930375169j,[[-5.3114373e-13-0.00093276j]]
1073.6392893643117j,[[-6.3933847e-13-0.00093139j]]
1075.2100856911068j,[[9.32601767e-13-0.00093003j]]
1076.7808820179016j,[[1.46882229e-12-0.00092868j]]
1078.3516783446964j,[[9.016594e-13-0.00092732j]]
1079.9224746714913j,[[2.13376862e-12-0.00092597j]]
1081.4932709982863j,[[1.51476e-12-0.00092463j]]
1083.0640673250812j,[[1.38755953e-12-0.00092329j]]
1084.634863651876j,[[1.70166652e-12-0.00092195j]]
1086.205659978671j,[[5.36798688e-13-0.00092062j]]
1087.776456305466j,[[1.54195968e-13-0.00091929j]]
1089.3472526322607j,[[6.13495172e-13-0.00091796j]]
1090.9180489590556j,[[-7.73536271e-13-0.00091664j]]
1092.4888452858506j,[[6.63193198e-13-0.00091532j]]
1094.0596416126455j,[[5.05827638e-13-0.00091401j]]
1095.6304379394403j,[[-2.87151674e-13-0.0009127j]]
1097.2012342662351j,[[7.7856505e-13-0.00091139j]]
1098.7720305930302j,[[1.03251164e-12-0.00091009j]]
1100.342826919825j,[[4.27641155e-13-0.00090879j]]
1101.9136232466199j,[[6.44307997e-13-0.00090749j]]
1103.484419573415j,[[-3.12152878e-13-0.0009062j]]
1105.0552159002098j,[[-5.68247216e-13-0.00090491j]]
1106.6260122270046j,[[-1.05195376e-12-0.00090363j]]
1108.1968085537994j,[[-2.01299445e-12-0.00090235j]]
1109.7676048805945j,[[-1.73039878e-12-0.00090108j]]
1111.3384012073893j,[[-1.86250524e-12-0.0008998j]]
1112.9091975341842j,[[-2.05246081e-12-0.00089853j]]
1114.4799938609792j,[[-8.72531594e-13-0.00089727j]]
1116.050790187774j,[[-7.21882256e-13-0.000896j]]
1117.621586514569j,[[-9.08177459e-13-0.00089474j]]
1119.1923828413637j,[[2.58949302e-13-0.00089348j]]
1120.7631791681588j,[[-3.30192308e-13-0.00089223j]]
1122.3339754949536j,[[-2.05153223e-13-0.00089098j]]
1123.9047718217485j,[[2.39378129e-13-0.00088974j]]
1125.4755681485433j,[[2.39888581e-13-0.00088849j]]
1127.0463644753384j,[[-4.52874056e-13-0.00088726j]]
1128.6171608021332j,[[-2.94898553e-13-0.00088602j]]
1130.187957128928j,[[-5.93953513e-13-0.00088479j]]
1131.758753455723j,[[-2.54256869e-13-0.00088356j]]
1133.329549782518j,[[8.83520541e-14-0.00088234j]]
1134.9003461093127j,[[3.57000168e-13-0.00088112j]]
1136.4711424361076j,[[9.3755726e-13-0.0008799j]]
1138.0419387629026j,[[1.78246449e-12-0.00087869j]]
1139.6127350896975j,[[1.57891606e-12-0.00087747j]]
1141.1835314164923j,[[2.4556103e-12-0.00087626j]]
1142.7543277432871j,[[2.2302708e-12-0.00087506j]]
1144.3251240700822j,[[8.9183201e-13-0.00087386j]]
1145.895920396877j,[[1.26906521e-12-0.00087267j]]
1147.4667167236719j,[[1.21143628e-12-0.00087147j]]
1149.037513050467j,[[-3.88854149e-13-0.00087028j]]
1150.6083093772618j,[[4.17265914e-14-0.00086909j]]
1152.1791057040566j,[[-3.88087679e-13-0.00086791j]]
1153.7499020308514j,[[-9.4086793e-13-0.00086672j]]
1155.3206983576465j,[[1.61549256e-13-0.00086554j]]
1156.8914946844413j,[[-1.86545332e-13-0.00086437j]]
1158.4622910112362j,[[3.42091071e-13-0.0008632j]]
1160.033087338031j,[[4.93686658e-13-0.00086203j]]
1161.603883664826j,[[-1.32418422e-14-0.00086087j]]
1163.174679991621j,[[3.10851346e-13-0.0008597j]]
1164.7454763184157j,[[-6.22497392e-14-0.00085854j]]
1166.3162726452108j,[[-1.43272759e-12-0.00085739j]]
1167.8870689720056j,[[-1.05739861e-12-0.00085623j]]
1169.4578652988005j,[[-1.41555466e-12-0.00085508j]]
1171.0286616255953j,[[-1.88447224e-12-0.00085394j]]
1172.5994579523904j,[[-1.62891461e-12-0.00085279j]]
1174.1702542791852j,[[-1.18925384e-12-0.00085165j]]
1175.74105060598j,[[-1.26702667e-12-0.00085052j]]
1177.3118469327749j,[[-6.76877764e-13-0.00084938j]]
